number,order,Sample ID,Assigned ID,Date,Year,Month,Monthies,Year.Month,Location,Region,Count,Identifier,mysid?,"If not, what?",Category,length,species ,gender,gravid?,comments,removed for reference,sample comments
672,208,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,125,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
673,209,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,126,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
674,210,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,127,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
675,211,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,128,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
676,212,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,129,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
677,213,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,130,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
678,214,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,131,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
679,215,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,132,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
680,216,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,133,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
681,217,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,134,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
682,218,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,135,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
683,219,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,136,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
684,220,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,137,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
685,221,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,138,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
686,222,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,139,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
687,223,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,140,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
688,224,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,141,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
689,225,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,142,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
690,226,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,143,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
691,227,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,144,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
692,228,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,145,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
693,229,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,146,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
694,230,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,147,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
695,231,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,148,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
696,232,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,149,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
697,233,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,150,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
698,234,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,151,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
699,235,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,152,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
700,236,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,153,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
701,237,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,154,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
702,238,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,155,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
703,239,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,156,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
704,240,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,157,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
705,241,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,158,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
706,242,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,159,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
707,243,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,160,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
708,244,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,161,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
709,245,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,162,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
710,246,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,163,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
711,247,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,164,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
712,248,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,165,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
713,249,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,166,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
714,250,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,167,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
715,251,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,168,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
716,252,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,169,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
717,253,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,170,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
718,254,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,171,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
719,255,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,172,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
720,256,20190603-3,20190603-3,20190603,2019,6,Jun,2019_6,SAIL RIVER,Strait,173,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,
1,257,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,1,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
2,258,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,2,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
3,259,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,3,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
4,260,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,4,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
5,261,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,5,LA,NO,COPEPOD,copepod,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
6,262,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,6,LA,YES,,mysid,10,HS,M,0,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
7,263,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,7,LA,YES,,mysid,14,HS,M,0,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
8,264,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,8,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
9,265,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,9,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
10,266,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,10,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
11,267,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,11,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
12,268,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,12,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
13,269,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,13,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
14,270,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,14,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
15,271,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,15,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
16,272,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,16,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
17,273,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,17,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
18,274,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,18,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
19,275,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,19,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
20,276,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,20,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
21,277,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,21,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
22,278,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,22,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
23,279,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,23,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
24,280,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,24,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
25,281,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,25,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
26,282,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,26,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
27,283,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,27,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
28,284,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,28,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
29,285,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,29,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
30,286,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,30,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
31,287,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,31,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
32,288,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,32,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
33,289,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,33,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
34,290,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,34,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
35,291,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,35,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
36,292,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,36,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
37,293,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,37,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
38,294,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,38,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
39,295,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,39,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
40,296,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,40,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
41,297,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,41,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
42,298,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,42,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
43,299,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,43,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
44,300,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,44,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
45,301,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,45,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
46,302,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,46,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
47,303,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,47,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
48,304,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,48,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
49,305,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,49,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
50,306,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,50,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
51,307,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,51,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
52,308,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,52,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
53,309,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,53,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
54,310,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,54,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
55,311,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,55,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
56,312,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,56,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
57,313,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,57,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
58,314,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,58,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
59,315,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,59,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
60,316,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,60,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
61,317,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,61,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
62,318,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,62,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
63,319,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,63,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
64,320,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,64,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
65,321,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,65,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
66,322,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,66,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
67,323,20190603-4,20190603-4,20190603,2019,6,Jun,2019_6,BULLMAN BEACH,Strait,67,LA,NO,PINNOTHERIDAE ZOEA,crab,NA,,,,,,A MILLION PINNOTHERIDAE ZOEA (maybe actually 500). FILLED IN UNTIL 500 ACCORDING TO ESTIMATE
